INFO 2022-10-17 17:35:11,530 autoreload 8774 139775671048000 Watching for file changes with StatReloader
DEBUG 2022-10-17 17:36:13,817 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1664860970.8978121
DEBUG 2022-10-17 17:36:13,817 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1664860970.8378098
DEBUG 2022-10-17 17:36:13,817 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1665145922.174103
DEBUG 2022-10-17 17:36:13,817 autoreload 8928 140373607069504 File /usr/lib/python3.8/contextlib.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,817 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/codecs/text.py first seen with mtime 1665988122.3509755
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/requests/auth.py first seen with mtime 1665129275.020327
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/authentication.py first seen with mtime 1664862868.2830212
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1664860970.4297934
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/profiler.py first seen with mtime 1665982389.371561
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/envelope.py first seen with mtime 1665982389.371561
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/sites/requests.py first seen with mtime 1664860970.8018084
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1664860970.121781
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /usr/lib/python3.8/signal.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/migrations/exceptions.py first seen with mtime 1664860970.8658109
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/checks/database.py first seen with mtime 1664860970.8378098
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1664860970.9138129
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /usr/lib/python3.8/enum.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/jinja2/tests.py first seen with mtime 1665988121.9829676
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /usr/lib/python3.8/datetime.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,818 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/templatetags/static.py first seen with mtime 1664860970.9018123
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/__init__.py first seen with mtime 1665129274.8443217
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/translation/__init__.py first seen with mtime 1664860970.9098127
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1664860970.84181
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /usr/lib/python3.8/_markupbase.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/backends/ddl_references.py first seen with mtime 1664860970.8538103
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/requirements.py first seen with mtime 1664860921.7317846
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /usr/lib/python3.8/_compat_pickle.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/_functools.py first seen with mtime 1665982389.371561
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1664860970.5217972
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/jinja2/_identifier.py first seen with mtime 1665988121.9749675
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1664860970.8778114
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /usr/lib/python3.8/ast.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1664860970.8658109
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /usr/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,819 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/checks/security/base.py first seen with mtime 1664860970.84181
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/html/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/email/base64mime.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/wsgiref/headers.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/email/mime/text.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1664860970.9098127
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/email/headerregistry.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/authtoken/models.py first seen with mtime 1665572890.0774252
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/auth/signals.py first seen with mtime 1664860970.4737952
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/exceptions.py first seen with mtime 1665988122.3469753
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/urls/converters.py first seen with mtime 1664860970.9018123
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/translation/reloader.py first seen with mtime 1664860970.9138129
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/Projects/Django/api-master/fbclone/apps/login/models.py first seen with mtime 1665639715.3985105
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1664862868.3350222
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/_types.py first seen with mtime 1665982389.371561
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,820 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/views/generic/edit.py first seen with mtime 1664860970.9138129
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1664860970.8338096
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /usr/lib/python3.8/shutil.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/validators.py first seen with mtime 1664862868.2870214
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/schemas/views.py first seen with mtime 1664862868.3070216
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/util/__init__.py first seen with mtime 1665129274.848322
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/bootstrap_modal_forms/forms.py first seen with mtime 1615043406.0
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework_simplejwt/token_blacklist/__init__.py first seen with mtime 1665137967.0701709
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /usr/lib/python3.8/json/decoder.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1664860970.893812
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1664860970.8018084
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/backends/postgresql/base.py first seen with mtime 1664860970.8618107
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/functions/window.py first seen with mtime 1664860970.8738112
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/filepost.py first seen with mtime 1665129274.8443217
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/messages/__init__.py first seen with mtime 1664860970.7058046
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /usr/lib/python3.8/csv.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,821 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1664860970.8338096
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1664860970.893812
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreschema/utils.py first seen with mtime 1486549794.0
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_auth/utils.py first seen with mtime 1554102914.0
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/requests/adapters.py first seen with mtime 1665129275.020327
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/requests/__init__.py first seen with mtime 1665129275.020327
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1664860970.121781
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1664860970.8978121
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/utils/urls.py first seen with mtime 1664862868.3350222
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/pygments/modeline.py first seen with mtime 1665129275.1403306
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/PIL/__init__.py first seen with mtime 1664862575.0375266
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/requests/certs.py first seen with mtime 1665129275.020327
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/schemas/inspectors.py first seen with mtime 1664862868.3070216
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /usr/lib/python3.8/re.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /usr/lib/python3.8/asyncio/constants.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,822 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/schemas/coreapi.py first seen with mtime 1664862868.3070216
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/Projects/Django/api-master/fbclone/__init__.py first seen with mtime 1665489991.0
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/forms/forms.py first seen with mtime 1664860970.8778114
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1664860970.9138129
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/socks.py first seen with mtime 1665129275.0083268
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /etc/python3.8/sitecustomize.py first seen with mtime 1584094456.0
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/datastructures.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1664860970.9018123
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/checks.py first seen with mtime 1664862868.2830212
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/postgres/search.py first seen with mtime 1664860970.7058046
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /usr/lib/python3.8/bz2.py first seen with mtime 1655929098.0
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1664860970.8738112
DEBUG 2022-10-17 17:36:13,823 autoreload 8928 140373607069504 File /home/hp/.env/apienv/lib/python3.8/site-packages/charset_normalizer/api.py first seen with mtime 1665129274.8003206
